NO,병원/약국명,병원/약국구분,전화번호,우편번호,소재지주소,홈페이지,출처,naver_name,naver_address,naver_website,naver_category,naver_mapx,naver_mapy,naver_matched,match_reason
6245,동안나라의원,의원,043-238-0333,28427,"충청북도 청주시 흥덕구 대농로 50, 4층 402호403호호 (복대동)",,미표시_의원,동안나라의원,충청북도 청주시 흥덕구 대농로 50 4층 동안나라의원,https://daclinic.art/,"병원,의원>피부과",1274279330.0,366415823.0,True,address_full
6249,올댓라인의원,의원,043-232-1133,28427,"충청북도 청주시 흥덕구 대농로 66, 6층 (복대동)",,미표시_의원,올댓라인의원,충청북도 청주시 흥덕구 대농로 66 MJ메디컬타워 6층,https://blog.naver.com/4brolife,"병원,의원>피부과",1274294998.0,366415689.0,True,address_full
6263,밴스의원,의원,043-845-0650,27351,"충청북도 충주시 갱고개로 147, 3층 (연수동)",,미표시_의원,밴스의원 충주,충청북도 충주시 갱고개로 147 3층,https://chungju.vandsclinic.co.kr/,"병원,의원>피부과",1279391891.0,369842441.0,True,address_full
6276,더고운의원,의원,043-724-0424,27502,"충청북도 충주시 호암수청2로 10, 지음프라자 2층 210,211호 (호암동)",,미표시_의원,더고운의원,충청북도 충주시 호암수청2로 10 지음프라자 2층 210호,https://thegounclinic.co.kr/,"병원,의원>피부과",1279228164.0,369565265.0,True,address_full
6291,미소톡의원,의원,043-264-5500,28595,"충청북도 청주시 흥덕구 내수동로 2, 401호 (복대동)",,미표시_의원,미소톡의원,충청북도 청주시 흥덕구 내수동로 2 4층,https://sites.google.com/view/misotok-clinic/,"병원,의원>피부과",1274478561.0,366337062.0,True,address_full
6293,룩스웰의원,의원,043-239-2200,28396,"충청북도 청주시 흥덕구 2순환로 1225, 청주센트럴시티(터미널복합) 631호 (가경동)",,미표시_의원,룩스웰의원,"충청북도 청주시 흥덕구 2순환로 1225 6층 631호(가경동,청주센트럴시티)",https://www.instagram.com/luxwell_clinic/,"병원,의원>피부과",1274306879.0,366269924.0,True,address_full
6296,톡스앤필의원,의원,043-715-6022,28396,"충청북도 청주시 흥덕구 풍산로 15, 대우 메가폴리스 3층 301호 (가경동)",https://www.toxnfill30.com,미표시_의원,톡스앤필의원 청주점,충청북도 청주시 흥덕구 풍산로 15 대우 메가폴리스 3층 301호,https://www.toxnfill30.com/,"병원,의원>피부과",1274319939.0,366267841.0,True,address_full
6298,블리비의원,의원,1833-3457,28396,"충청북도 청주시 흥덕구 풍산로 15, 대우 메가폴리스 2층 218~223호 (가경동)",,미표시_의원,블리비의원 청주점,충청북도 청주시 흥덕구 풍산로 15 대우메가폴리스 2층,http://www.velyb.kr/,"병원,의원>피부과",1274322892.0,366265827.0,True,address_full
6300,셀린의원 청주점,의원,,28377,"충청북도 청주시 흥덕구 강서로 107, 3층 (강서동)",,미표시_의원,셀린의원 청주점,충청북도 청주시 흥덕구 강서로 107 BYC청주사옥 3층,https://www.cellinclinic12.com/,"병원,의원>피부과",1274280971.0,366249015.0,True,address_full
6301,밴스의원,의원,043-716-0590,28377,"충청북도 청주시 흥덕구 강서로 121, 301,304호 (강서동)",,미표시_의원,밴스의원 청주,충청북도 청주시 흥덕구 강서로 121 세솔타운 3층,https://cheongju.vandsclinic.co.kr/,"병원,의원>피부과",1274296302.0,366253866.0,True,address_full
6302,리라클의원,의원,043-716-0123,28377,"충청북도 청주시 흥덕구 2순환로 1240, 8층 (강서동)",,미표시_의원,리라클의원 청주,충청북도 청주시 흥덕구 2순환로 1240 8층,https://reracle.com/,"병원,의원>피부과",1274300781.0,366254731.0,True,address_full
6306,청주잇츠미의원,의원,043-903-7202,28399,"충청북도 청주시 흥덕구 풍산로 26, 4층 (가경동)",,미표시_의원,청주잇츠미의원,충청북도 청주시 흥덕구 풍산로 26 대한빌딩 4층,http://itsme-clinic-cj.kr/,"병원,의원>피부과",1274334045.0,366260667.0,True,address_full
6308,비앤티의원,의원,043-904-1177,28378,"충청북도 청주시 흥덕구 강서로 118, 502, 503호 (강서동)",,미표시_의원,비앤티의원,충청북도 청주시 흥덕구 강서로 118 장한빌딩 5층,http://www.bntclinic.com/,"병원,의원>피부과",1274296910.0,366247560.0,True,address_full
6309,미하이의원,의원,043-233-1020,28378,"충청북도 청주시 흥덕구 강서로 122, (강서동)",,미표시_의원,미하이의원 청주,충청북도 청주시 흥덕구 강서로 122 2층,http://www.cjmihi.co.kr/,"병원,의원>피부과",1274300571.0,366249392.0,True,address_full
6310,포에버의원,의원,1600-8234,28378,"충청북도 청주시 흥덕구 강서로 122, 601호, 602호, 603호 (강서동)",,미표시_의원,포에버의원 청주,충청북도 청주시 흥덕구 강서로 122 6층 포에버의원,https://cj.4-ever.co.kr,"병원,의원>피부과",1274301903.0,366247841.0,True,address_full
6314,서울뷰의원,의원,043-904-1768,28378,"충청북도 청주시 흥덕구 2순환로 1254, 10층, 11층 (강서동)",,미표시_의원,서울뷰의원 청주,"충청북도 청주시 흥덕구 2순환로 1254 굿샘빌딩 10, 11층",https://cheongju.seoulview.kr/,"병원,의원>피부과",1274309795.0,366242580.0,True,address_full
6322,아이미의원,의원,043-222-0708,28525,"충청북도 청주시 상당구 사직대로 354-2, 3층 (서문동)",http://www.aimi.co.kr,미표시_의원,아이미의원,충청북도 청주시 상당구 사직대로 354-2 3층,http://www.aimi.한국,"병원,의원>피부과",1274865179.0,366365314.0,True,address_full
6323,아티움의원,의원,043-222-7879,28543,"충청북도 청주시 상당구 사직대로 379, 타임타워 1,2층 (북문로2가)",,미표시_의원,아티움의원 청주,충청북도 청주시 상당구 사직대로 379 타임타워 2층,https://artiumclinic.com/,"병원,의원>피부과",1274895526.0,366372552.0,True,address_full
6324,연세로즈엘의원,의원,043-223-7003,28525,"충청북도 청주시 상당구 사직대로 370, (북문로1가)",http://cjroseelle.co.kr,미표시_의원,연세로즈엘의원 청주,충청북도 청주시 상당구 사직대로 370 7층,http://cjroseelle.co.kr/,"병원,의원>피부과",1274886024.0,366367110.0,True,address_full
6328,에스듈의원,의원,043-224-3700,28526,"충청북도 청주시 상당구 상당로81번길 19, 에스듈의원 2,3,4,층 (북문로1가)",http://www.sdule.co.kr/,미표시_의원,에스듈의원 청주점,충청북도 청주시 상당구 상당로81번길 19 2층 에스듈의원 청주점,http://sdule.kr/,"병원,의원>피부과",1274892110.0,366354681.0,True,address_full
6334,디아트의원,의원,043-223-3441,28530,"충청북도 청주시 상당구 상당로 61, 2층 (북문로1가)",,미표시_의원,디아트의원 청주,충청북도 청주시 상당구 상당로 61 2층,http://www.dart-clinic.co.kr,"병원,의원>피부과",1274903995.0,366338754.0,True,address_full
6337,미와모의원,의원,043-284-8272,28516,"충청북도 청주시 상당구 상당로 50, 4층 (문화동)",,미표시_의원,미와모의원 청주점,충청북도 청주시 상당구 상당로 50 4층,https://blog.naver.com/leesando33,"병원,의원>피부과",1274910547.0,366326504.0,True,address_full
6351,봉선화의원,의원,043-292-9701,28744,"충청북도 청주시 상당구 수영로 295, 202호 (용담동, 양화타워)",,미표시_의원,봉선화의원,충청북도 청주시 상당구 수영로 295,https://blog.naver.com/skinbongsunhwa,"병원,의원>피부과",1275061358.0,366309072.0,True,address_full
6355,메어리벳의원,의원,043-292-8225,28625,"충청북도 청주시 서원구 산남로 60, 501호 (산남동,RS타워)",,미표시_의원,메어리벳의원,충청북도 청주시 서원구 산남로 60,https://blog.naver.com/j26662,"병원,의원>피부과",1274675318.0,366114042.0,True,address_full
6372,리움의원,의원,043-902-7137,28808,"충청북도 청주시 상당구 중고개로 129, 2층 207, 208호 (용암동)",http://reumclinic.co.kr/,미표시_의원,리움의원,충청북도 청주시 상당구 중고개로 129 2층,http://www.reumclinic.co.kr/,"병원,의원>피부과",1275180093.0,366166876.0,True,address_full
6374,청주연세의원,의원,043-283-1175,28776,"충청북도 청주시 상당구 중흥로 54-1, 3층 (용암동)",http://www.cjyonsei.co.kr/,미표시_의원,청주연세의원내과피부과,충청북도 청주시 상당구 중흥로 54-1,https://blog.naver.com/myori94,"병원,의원>피부과",1275032939.0,366104770.0,True,address_full
6379,엘로디의원,의원,043-715-5710,28785,"충청북도 청주시 상당구 월평로 258, 2층 (방서동)",,미표시_의원,엘로디의원 청주,충청북도 청주시 상당구 월평로 258 2층 203호. 204호,http://elodieclinic2.com,"병원,의원>피부과",1275107152.0,366056995.0,True,address_full
6380,더봄의원,의원,043-715-7554,28785,"충청북도 청주시 상당구 월평로 278, 3층 303,304호 (방서동)",,미표시_의원,더봄의원,"충청북도 청주시 상당구 월평로 278 3층 303호, 304호",https://www.instagram.com/thebomclinic/,"병원,의원>피부과",1275118586.0,366040449.0,True,address_full
6381,라메종의원,의원,044-715-7878,30092,"세종특별자치시 해밀3로 43, 스카이드림 503호 (해밀동)",,미표시_의원,라메종의원,세종특별자치시 해밀3로 43 스카이드림 503호,https://lamaison.clinic/,"병원,의원>피부과",1272644917.0,365285836.0,True,address_full
6386,수앤미의원,의원,044-865-1174,30100,"세종특별자치시 한누리대로 583, 도담센트럴프라자 4층 401,402호 (도담동)",,미표시_의원,수앤미의원,세종특별자치시 한누리대로 583 도담센트럴프라자 4층,http://sandm.kr/default/,"병원,의원>피부과",1272585077.0,365153039.0,True,address_full
6389,연세더아름의원,의원,044-715-7911,30100,"세종특별자치시 보듬3로 101, 2층 203,204,205호 (아름동)",,미표시_의원,연세더아름의원,"세종특별자치시 보듬3로 101 2층 203호, 204호",http://theareumclinic.co.kr,"병원,의원>피부과",1272484095.0,365114037.0,True,address_full
6392,청담와이즈의원,의원,044-868-7575,30102,"세종특별자치시 한누리대로 499, 청암빌딩 403호 (어진동)",,미표시_의원,청담와이즈의원,세종특별자치시 한누리대로 499 청암빌딩 403호,https://blog.naver.com/chungdamys,"병원,의원>피부과",1272611239.0,365080759.0,True,address_full
6394,세종뷰티의원,의원,044-863-0492,30103,"세종특별자치시 한누리대로 492, 청암빌딩 405,406호 (어진동)",http://www.iaanclinic.co.kr/,미표시_의원,세종뷰티의원,세종특별자치시 한누리대로 492 청암홈빌딩 4층,http://pf.kakao.com/_rZpCK,"병원,의원>피부과",1272622916.0,365073944.0,True,address_full
6397,웰에스테의원,의원,044-863-8271,30064,"세종특별자치시 도움1로 106, 메가시티 409호 (종촌동)",http://www.medream.co.kr/,미표시_의원,웰에스테의원,세종특별자치시 도움1로 106 메가시티 409호,,"병원,의원>피부과",1272481238.0,365028160.0,True,address_full
6399,삼성미의원,의원,044-868-7570,30064,"세종특별자치시 도움1로 108, 몰리브(Mallive) 4층 405~406호 (종촌동)",,미표시_의원,삼성미의원,세종특별자치시 도움1로 108 4층 405호,http://samsungme.co.kr,"병원,의원>피부과",1272475770.0,365026384.0,True,address_full
6408,크리미의원,의원,044-715-7750,30123,"세종특별자치시 다정중앙로 46, 2층 (다정동)",,미표시_의원,크리미의원,세종특별자치시 다정중앙로 46 케이티온S빌딩 2층,http://www.creamy-sejong.com/main,"병원,의원>피부과",1272493067.0,364944720.0,True,address_full
6414,브이유의원,의원,044-866-6222,30128,"세종특별자치시  나성북로 21, 센트럴타워 506호 (나성동)",,미표시_의원,브이유의원,"세종특별자치시 나성북로 21 506호 (나성동, 센트럴타워)",http://vuclinic.kr/,"병원,의원>피부과",1272587500.0,364897960.0,True,address_full
6416,블리비의원,의원,1833-7390,30127,"세종특별자치시 한누리대로 275, 형성프라자 301호~303호 (나성동)",,미표시_의원,블리비의원 세종점,세종특별자치시 한누리대로 275 형성프라자 3층,http://velyb.kr,"병원,의원>피부과",1272562907.0,364887100.0,True,address_full
6417,세종스노우의원,의원,044-903-3090,30128,"세종특별자치시 나성북로 30, 퍼스트원 550~562호 (나성동)",,미표시_의원,스노우의원 세종점,세종특별자치시 나성북로 30 퍼스트원 어반아트리움P1 B동 5층,https://sejong-snow.com/,"병원,의원>피부과",1272603551.0,364890226.0,True,address_full
6418,세종연세에스의원,의원,044-864-8610,30127,"세종특별자치시 한누리대로 265, 명동프라자 403~405호 (나성동)",,미표시_의원,세종연세에스의원,세종특별자치시 한누리대로 265,https://youtu.be/iYZB46PgBPg?t=1,"병원,의원>피부과",1272567624.0,364878510.0,True,address_full
6419,유스앤영서울뷰의원,의원,044-715-5199,30128,"세종특별자치시 나성로 96, 더센트럴 519호 (나성동)",,미표시_의원,유스앤영서울뷰의원,세종특별자치시 나성로 96 더센트럴 5층 519호,https://seoulviewsejong.imweb.me,"병원,의원>피부과",1272609871.0,364877607.0,True,address_full
6423,세종톡스앤필의원,의원,044-414-9200,30127,"세종특별자치시 한누리대로 253, 에스빌딩 501호 (나성동)",,미표시_의원,세종톡스앤필의원,세종특별자치시 한누리대로 253 에스빌딩 5층 501호,http://www.toxnfill48.com/,"병원,의원>피부과",1272572291.0,364868089.0,True,address_full
6424,잇츠미의원,의원,044-867-1108,30127,"세종특별자치시 한누리대로 253, 에스빌딩 302~304호 (나성동)",,미표시_의원,잇츠미의원 세종,세종특별자치시 한누리대로 253 에스빌딩 3층,http://itsme-clinic-sj.co.kr/,"병원,의원>피부과",1272572291.0,364868089.0,True,address_full
6433,더 보드레 의원,의원,044-715-7513,30151,"세종특별자치시 한누리대로 2022, 아이콤스타타워 3층 304~305호 (소담동)",,미표시_의원,더 보드레 의원,세종특별자치시 한누리대로 2022 아이콤스타타워 3층 304~305호 (소담동),https://blog.naver.com/thebodreclinic,"건강,의료>병원,의원",1272991555.0,364844894.0,True,address_full
6455,더올린의원,의원,043-756-7545,27173,"충청북도 제천시 용두천로 117, 5층 (중앙로1가)",,미표시_의원,더올린의원 제천,충청북도 제천시 용두천로 117 501호,http://jecheon.theollin.co.kr/,"병원,의원>피부과",1282130840.0,371379381.0,True,address_full
